"SkuName","SkuPartNumber","SkuID","ChildServicePlan","ChildServicePlanName"
"Dynamics 365 Business Central External Accountant","DYN365_FINANCIALS_ACCOUNTANT_SKU","9a1e33ed-9697-43f3-b84c-1b0959dbb1d4","DYN365_FINANCIALS_ACCOUNTANT (170991d7-b98e-41c5-83d4-db2052e1795f),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba),POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)","Dynamics 365 Business Central External Accountant (170991D7-B98e-41C5-83D4-Db2052e1795f),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Flow For Dynamics 365 (7E6d7d78-73De-46Ba-83B1-6D25117334ba),Powerapps For Dynamics 365 (874Fc546-6Efe-4D22-90B8-5C4e7aa59f4b)"
"Dynamics 365 Business Central For Iws","PROJECT_MADEIRA_PREVIEW_IW_SKU","6a4a1628-9b9a-424d-bed5-4118f0ede3fd","PROJECT_MADEIRA_PREVIEW_IW (3f2afeed-6fb5-4bf9-998f-f2912133aead),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 Business Central For Iws (3F2afeed-6Fb5-4Bf9-998F-F2912133aead),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Business Central Premium","DYN365_BUSCENTRAL_PREMIUM","f991cecc-3f91-4cd0-a9a8-bf1c8167e029","DYN365_BUSCENTRAL_PREMIUM (8e9002c0-a1d8-4465-b952-817d2948e6e2),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba),POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)","Dynamics 365 Business Central Premium (8E9002c0-A1d8-4465-B952-817D2948e6e2),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Flow For Dynamics 365 (7E6d7d78-73De-46Ba-83B1-6D25117334ba),Powerapps For Dynamics 365 (874Fc546-6Efe-4D22-90B8-5C4e7aa59f4b)"
"Dynamics 365 Business Central Team Members","DYN365_BUSCENTRAL_TEAM_MEMBER","2e3c4023-80f6-4711-aa5d-29e0ecb46835","DYN365_FINANCIALS_TEAM_MEMBERS (d9a6391b-8970-4976-bd94-5f205007c8d8),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),POWERAPPS_DYN_TEAM (52e619e2-2730-439a-b0d3-d09ab7e8b705),FLOW_DYN_TEAM (1ec58c70-f69c-486a-8109-4b87ce86e449)","Dynamics 365 For Team Members (D9a6391b-8970-4976-Bd94-5F205007c8d8),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Power Apps For Dynamics 365 (52E619e2-2730-439A-B0d3-D09ab7e8b705),Power Automate For Dynamics 365 (1Ec58c70-F69c-486A-8109-4B87ce86e449)"
"Dynamics 365 Commerce","DYN365_RETAIL","79909bd8-4c69-4202-939e-11bc4385b134","Power_Pages_Internal_User (60bf28f9-2b70-4522-96f7-335f5e06c941),DYN365_CDS_RETAIL (93cc200d-a47f-4c56-aec1-83f8b0d0425a),FLOW_FOR_IOM_USL (9e6d1620-dce9-4655-8933-af8fa5bccc9c),CDS_FOR_IOM (2bb89402-51e9-4c5a-be33-e954a9dd1ba6),DYN365_RETAIL (117e3aa0-8d08-4a19-a6a5-90b7a96e2128),DYN365_REGULATORY_SERVICE (c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65),DYN365_FP_ACC_PROTECTION (4c00c16c-0304-4421-b598-555c3e78edcb),DYN365_FP_LOSS_PREVENTION (ecc62904-fa88-4552-a62c-fe582fb31444),DYN365_FP_PURCH_PROTECTION (d703990f-006e-459b-b8dd-1267c4533a22),DYN365_IOM (616cf6e2-f52f-4738-b463-10003061fcd3),DYN365_IOM_USER (81375e2f-5ef7-4773-96aa-e3279f50bd21),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b),FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)","Power_Pages_Internal_User (60Bf28f9-2B70-4522-96F7-335F5e06c941),Dyn365_Cds_Retail (93Cc200d-A47f-4C56-Aec1-83F8b0d0425a),Flow_For_Iom_Usl (9E6d1620-Dce9-4655-8933-Af8fa5bccc9c),Cds_For_Iom (2Bb89402-51E9-4C5a-Be33-E954a9dd1ba6),Dyn365_Retail (117E3aa0-8D08-4A19-A6a5-90B7a96e2128),Dyn365_Regulatory_Service (C7657ae3-C0b0-4Eed-8C1d-6A7967bd9c65),Dyn365_Fp_Acc_Protection (4C00c16c-0304-4421-B598-555C3e78edcb),Dyn365_Fp_Loss_Prevention (Ecc62904-Fa88-4552-A62c-Fe582fb31444),Dyn365_Fp_Purch_Protection (D703990f-006E-459B-B8dd-1267C4533a22),Dyn365_Iom (616Cf6e2-F52f-4738-B463-10003061Fcd3),Dyn365_Iom_User (81375E2f-5Ef7-4773-96Aa-E3279f50bd21),Exchange_S_Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Powerapps_Dyn_Apps (874Fc546-6Efe-4D22-90B8-5C4e7aa59f4b),Flow_Dyn_Apps (7E6d7d78-73De-46Ba-83B1-6D25117334ba)"
"Dynamics 365 Commerce Trial","DYN365_RETAIL_TRIAL","1508ad2d-5802-44e6-bfe8-6fb65de63d28","DYN365_RETAIL_TRIAL (874d6da5-2a67-45c1-8635-96e8b3e300ea),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 For Retail Trial (874D6da5-2A67-45C1-8635-96E8b3e300ea),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Plan 1 Enterprise Edition","DYN365_ENTERPRISE_PLAN1","ea126fc5-a19e-42e2-a731-da9d437bffcf","DYN365_ENTERPRISE_P1 (d56f3deb-50d8-465a-bedb-f079817ccac1),D365_CSI_EMBED_CE (1412cdc1-d593-4ad1-9050-40c30ad0b023),DYN365_ENTERPRISE_FIELD_SERVICE (8c66ef8a-177f-4c0d-853c-d4f219331d09),D365_ProjectOperationsCDS (18fa3aba-b085-4105-87d7-55617b8585e6),Forms_Pro_CE (97f29a83-1a20-44ff-bf48-5e4ad11f3e51),Power_Pages_Internal_User (60bf28f9-2b70-4522-96f7-335f5e06c941),NBENTERPRISE (03acaee3-9492-4f40-aed4-bcb6b32981b6),D365_ProjectOperations (69f07c66-bee4-4222-b051-195095efee5b),DYN365_CDS_GUIDES (1315ade1-0410-450d-b8e3-8050e6da320f),GUIDES (0b2c029c-dca0-454a-a336-887285d6ef07),MICROSOFT_REMOTE_ASSIST (4f4c7800-298a-4e22-8867-96b17850d4dd),POWERAPPS_GUIDES (816971f4-37c5-424a-b12b-b56881f402e7),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),TEAMS1 (57ff2da0-773e-42df-b2af-ffb7a2317929),SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014),PROJECT_FOR_PROJECT_OPERATIONS (0a05d977-a21a-45b2-91ce-61c240dbafa2),PROJECT_CLIENT_SUBSCRIPTION (fafd7243-e5c1-4a3a-9e40-495efcb1d3c3),SHAREPOINT_PROJECT (fe71d6c3-a2ea-4499-9778-da042bf08063),SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72),POWERAPPS_DYN_P2 (0b03f40b-c404-40c3-8651-2aceb74365fa),FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba),FLOW_DYN_P2 (b650d915-9886-424b-a08d-633cede56f57)","Dynamics 365 Customer Engagement Plan (D56f3deb-50D8-465A-Bedb-F079817ccac1),Dynamics 365 Customer Service Insights For Ce Plan (1412Cdc1-D593-4Ad1-9050-40C30ad0b023),Dynamics 365 For Field Service (8C66ef8a-177F-4C0d-853C-D4f219331d09),Dynamics 365 Project Operations Cds (18Fa3aba-B085-4105-87D7-55617B8585e6),Microsoft Dynamics 365 Customer Voice For Customer Engagement Plan (97F29a83-1A20-44Ff-Bf48-5E4ad11f3e51),Power Pages Internal User (60Bf28f9-2B70-4522-96F7-335F5e06c941),Retired - Microsoft Social Engagement (03Acaee3-9492-4F40-Aed4-Bcb6b32981b6),Dynamics 365 Project Operations (69F07c66-Bee4-4222-B051-195095Efee5b),Common Data Service (1315Ade1-0410-450D-B8e3-8050E6da320f),Dynamics 365 Guides (0B2c029c-Dca0-454A-A336-887285D6ef07),Dynamics 365 Remote Assist (4F4c7800-298A-4E22-8867-96B17850d4dd),Power Apps For Guides (816971F4-37C5-424A-B12b-B56881f402e7),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Teams (57Ff2da0-773E-42Df-B2af-Ffb7a2317929),Office For The Web (E95bec33-7C88-4A70-8E19-B10bd9d0c014),Project For Project Operations (0A05d977-A21a-45B2-91Ce-61C240dbafa2),Project Online Desktop Client (Fafd7243-E5c1-4A3a-9E40-495Efcb1d3c3),Project Online Service (Fe71d6c3-A2ea-4499-9778-Da042bf08063),Sharepoint (Plan 2)(5Dbe027f-2339-4123-9542-606E4d348a72),Power Apps For Dynamics 365 (0B03f40b-C404-40C3-8651-2Aceb74365fa),Power Automate For Dynamics 365 (7E6d7d78-73De-46Ba-83B1-6D25117334ba),Power Automate For Dynamics 365 (B650d915-9886-424B-A08d-633Cede56f57)"
"Dynamics 365 Customer Insights Attach","DYN365_CUSTOMER_INSIGHTS_ATTACH","a3d0cd86-8068-4071-ad40-4dc5b5908c4b","CDS_CUSTOMER_INSIGHTS_BASE (d04ca659-b119-4a92-b8fc-3ede584a9d65),CDS_CUSTOMER_INSIGHTS (ca00cff5-2568-4d03-bb6c-a653a8f360ca),DYN365_CUSTOMER_INSIGHTS_BASE (ee85d528-c4b4-4a99-9b07-fb9a1365dc93),Customer_Voice_Customer_Insights (46c5ea0a-2343-49d9-ae4f-1c268b232d53),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dataverse For Customer Insights Base (D04ca659-B119-4A92-B8fc-3Ede584a9d65),Common Data Service For Customer Insights (Ca00cff5-2568-4D03-Bb6c-A653a8f360ca),Dynamics 365 Customer Insights (Ee85d528-C4b4-4A99-9B07-Fb9a1365dc93),Microsoft Dynamics 365 Customer Voice For Customer Insights App (46C5ea0a-2343-49D9-Ae4f-1C268b232d53),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Customer Insights Standalone","DYN365_CUSTOMER_INSIGHTS_BASE","0c250654-c7f7-461f-871a-7222f6592cf2","CDS_CUSTOMER_INSIGHTS_BASE (d04ca659-b119-4a92-b8fc-3ede584a9d65),CDS_CUSTOMER_INSIGHTS (ca00cff5-2568-4d03-bb6c-a653a8f360ca),DYN365_CUSTOMER_INSIGHTS_BASE (ee85d528-c4b4-4a99-9b07-fb9a1365dc93),DYN365_CUSTOMER_INSIGHTS_ENGAGEMENT_INSIGHTS_BASE (b3c26516-3b8d-492f-a5a3-64d70ad3f8d0),Customer_Voice_Customer_Insights (46c5ea0a-2343-49d9-ae4f-1c268b232d53),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dataverse For Cust Insights Base (D04ca659-B119-4A92-B8fc-3Ede584a9d65),Common Data Service For Customer Insights (Ca00cff5-2568-4D03-Bb6c-A653a8f360ca),Dynamics 365 Customer Insights (Ee85d528-C4b4-4A99-9B07-Fb9a1365dc93),Dynamics 365 Customer Insights Engagement Insights (B3c26516-3B8d-492F-A5a3-64D70ad3f8d0),Microsoft Dynamics 365 Customer Voice For Customer Insights App (46C5ea0a-2343-49D9-Ae4f-1C268b232d53),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Customer Insights Vtrial","DYN365_CUSTOMER_INSIGHTS_VIRAL","036c2481-aa8a-47cd-ab43-324f0c157c2d","CDS_CUSTOMER_INSIGHTS_TRIAL (94e5cbf6-d843-4ee8-a2ec-8b15eb52019e),DYN365_CUSTOMER_INSIGHTS_ENGAGEMENT_INSIGHTS_BASE_TRIAL (e2bdea63-235e-44c6-9f5e-5b0e783f07dd),DYN365_CUSTOMER_INSIGHTS_VIRAL (ed8e8769-94c5-4132-a3e7-7543b713d51f),Forms_Pro_Customer_Insights (fe581650-cf61-4a09-8814-4bd77eca9cb5)","Common Data Service For Customer Insights Trial (94E5cbf6-D843-4Ee8-A2ec-8B15eb52019e),Dynamics 365 Customer Insights Engagement Insights Viral (E2bdea63-235E-44C6-9F5e-5B0e783f07dd),Dynamics 365 Customer Insights Viral Plan (Ed8e8769-94C5-4132-A3e7-7543B713d51f),Microsoft Dynamics 365 Customer Voice For Customer Insights (Fe581650-Cf61-4A09-8814-4Bd77eca9cb5)"
"Dynamics 365 For Customer Service Chat For Government","DYN365_CS_CHAT_GOV","1b399f66-be2a-479c-a79d-84a43a46f79e","DYN365_CS_CHAT_FPA_GOV (b9f7ce72-67ff-4695-a9d9-5ff620232024),DYN365_CS_CHAT_GOV (ffb878a5-3184-472b-800b-65eadc63d764),POWER_VIRTUAL_AGENTS_D365_CS_CHAT_GOV (9023fe69-f9e0-4c1e-bfde-654954469162),EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8)","Dynamics 365 Customer Service Chat Application Integration For Government (B9f7ce72-67Ff-4695-A9d9-5Ff620232024),Dynamics 365 For Customer Service Chat For Government (Ffb878a5-3184-472B-800B-65Eadc63d764),Power Virtual Agents For Chat For Gov (9023Fe69-F9e0-4C1e-Bfde-654954469162),Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8)"
"Dynamics 365 For Customer Service Digital Messaging Add-On For Government","DYN365_CS_MESSAGING_GOV","336dfe1f-3b33-4ab4-b395-cba8f614976d","DYN365_CS_MESSAGING_TPS_GOV (9d37aa61-3cc3-457c-8b54-e6f3853aa6b6),DYN365_CS_MESSAGING_GOV (e304c3c3-f86c-4200-b174-1ade48805b22),POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV (e501d49b-1176-4816-aece-2563c0d995db),EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8)","Dynamics 365 Customer Service Digital Messaging Add-On For Government (9D37aa61-3Cc3-457C-8B54-E6f3853aa6b6),Dynamics 365 Customer Service Digital Messaging Application Integration For Government (E304c3c3-F86c-4200-B174-1Ade48805b22),Power Virtual Agents For Digital Messaging For Gov (E501d49b-1176-4816-Aece-2563C0d995db),Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8)"
"Dynamics 365 Customer Service Digital Messaging And Voice Add-In For Government","DYN365_CS_OC_MESSAGING_VOICE_GOV","6ec542c9-2a86-4d4a-8a52-d233eb58ef0a","DYN365_CS_MESSAGING_TPS_GOV (9d37aa61-3cc3-457c-8b54-e6f3853aa6b6),DYN365_CS_VOICE_GOV (411b0c93-8f89-455e-a663-c0a3effd12c3),POWER_VIRTUAL_AGENTS_D365_CS_VOICE_GOV (cad9c719-36e0-43c7-9506-6886f272d4f0),POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV (e501d49b-1176-4816-aece-2563c0d995db),EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8)","Dynamics 365 Customer Service Digital Messaging Add-On For Government (9D37aa61-3Cc3-457C-8B54-E6f3853aa6b6),Dynamics 365 For Customer Service Voice Add-In For Government (411B0c93-8F89-455E-A663-C0a3effd12c3),Power Virtual Agents For Customer Service Voice For Government (Cad9c719-36E0-43C7-9506-6886F272d4f0),Power Virtual Agents For Digital Messaging For Gov (E501d49b-1176-4816-Aece-2563C0d995db),Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8)"
"Dynamics 365 Customer Service Digital Messaging And Voice Add-In For Government For Test","DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST","ea9ba490-50b8-474e-8671-9fec0f1268f3","DYN365_CS_MESSAGING_TPS_GOV (9d37aa61-3cc3-457c-8b54-e6f3853aa6b6),DYN365_CS_VOICE_GOV (411b0c93-8f89-455e-a663-c0a3effd12c3),POWER_VIRTUAL_AGENTS_D365_CS_VOICE_GOV (cad9c719-36e0-43c7-9506-6886f272d4f0),POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV (e501d49b-1176-4816-aece-2563c0d995db),EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8)","Dynamics 365 Customer Service Digital Messaging Add-On For Government (9D37aa61-3Cc3-457C-8B54-E6f3853aa6b6),Dynamics 365 For Customer Service Voice Add-In For Government (411B0c93-8F89-455E-A663-C0a3effd12c3),Power Virtual Agents For Customer Service Voice For Government (Cad9c719-36E0-43C7-9506-6886F272d4f0),Power Virtual Agents For Digital Messaging For Gov (E501d49b-1176-4816-Aece-2563C0d995db),Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8)"
"Dynamics 365 Customer Service Enterprise Viral Trial","Dynamics_365_Customer_Service_Enterprise_viral_trial","1e615a51-59db-4807-9957-aa83c3657351","CUSTOMER_VOICE_DYN365_VIRAL_TRIAL (dbe07046-af68-4861-a20d-1c8cbda9194f),CCIBOTS_PRIVPREV_VIRAL (ce312d15-8fdf-44c0-9974-a25a177125ee),DYN365_CS_MESSAGING_VIRAL_TRIAL (3bf52bdf-5226-4a97-829e-5cca9b3f3392),DYN365_CS_ENTERPRISE_VIRAL_TRIAL (94fb67d3-465f-4d1f-a50a-952da079a564),DYNB365_CSI_VIRAL_TRIAL (33f1466e-63a6-464c-bf6a-d1787928a56a),DYN365_CS_VOICE_VIRAL_TRIAL (3de81e39-4ce1-47f7-a77f-8473d4eb6d7c),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),POWER_APPS_DYN365_VIRAL_TRIAL (54b37829-818e-4e3c-a08a-3ea66ab9b45d),POWER_AUTOMATE_DYN365_VIRAL_TRIAL (81d4ecb8-0481-42fb-8868-51536c5aceeb)","Customer Voice For Dynamics 365 Vtrial (Dbe07046-Af68-4861-A20d-1C8cbda9194f),Dynamics 365 Ai For Customer Service Virtual Agents Viral (Ce312d15-8Fdf-44C0-9974-A25a177125ee),Dynamics 365 Customer Service Digital Messaging Vtrial (3Bf52bdf-5226-4A97-829E-5Cca9b3f3392),Dynamics 365 Customer Service Enterprise Vtrial (94Fb67d3-465F-4D1f-A50a-952Da079a564),Dynamics 365 Customer Service Insights Vtrial (33F1466e-63A6-464C-Bf6a-D1787928a56a),Dynamics 365 Customer Service Voice Vtrial (3De81e39-4Ce1-47F7-A77f-8473D4eb6d7c),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Power Apps For Dynamics 365 Vtrial (54B37829-818E-4E3c-A08a-3Ea66ab9b45d),Power Automate For Dynamics 365 Vtrial (81D4ecb8-0481-42Fb-8868-51536C5aceeb)"
"Dynamics 365 For Customer Service Enterprise Attach To Qualifying Dynamics 365 Base Offer A","D365_CUSTOMER_SERVICE_ENT_ATTACH","eb18b715-ea9d-4290-9994-2ebf4b5042d2","D365_CUSTOMER_SERVICE_ENT_ATTACH (61a2665f-1873-488c-9199-c3d0bc213fdf),Power_Pages_Internal_User (60bf28f9-2b70-4522-96f7-335f5e06c941),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 For Customer Service Enterprise Attach (61A2665f-1873-488C-9199-C3d0bc213fdf),Power Pages Internal User (60Bf28f9-2B70-4522-96F7-335F5e06c941),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Customer Service Insights Trial","DYN365_AI_SERVICE_INSIGHTS","61e6bd70-fbdb-4deb-82ea-912842f39431","DYN365_AI_SERVICE_INSIGHTS (4ade5aa6-5959-4d2c-bf0a-f4c9e2cc00f2)","Dynamics 365 Ai For Customer Service Trial (4Ade5aa6-5959-4D2c-Bf0a-F4c9e2cc00f2)"
"Dynamics 365 Customer Voice Trial","FORMS_PRO","bc946dac-7877-4271-b2f7-99d2db13cd2c","DYN365_CDS_FORMS_PRO (363430d1-e3f7-43bc-b07b-767b6bb95e4b),FORMS_PRO (17efdd9f-c22c-4ad8-b48e-3b1f3ee1dc9a),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),FORMS_PLAN_E5 (e212cbc7-0961-4c40-9825-01117710dcb1),FLOW_FORMS_PRO (57a0746c-87b8-4405-9397-df365a9db793)","Common Data Service (363430D1-E3f7-43Bc-B07b-767B6bb95e4b),Dynamics 365 Customer Voice (17Efdd9f-C22c-4Ad8-B48e-3B1f3ee1dc9a),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Forms (Plan E5)(E212cbc7-0961-4C40-9825-01117710Dcb1),Power Automate For Dynamics 365 Customer Voice (57A0746c-87B8-4405-9397-Df365a9db793)"
"Dynamics 365 Customer Service Professional","DYN365_CUSTOMER_SERVICE_PRO","1439b6e2-5d59-4873-8c59-d60e2a196e92","DYN365_CUSTOMER_SERVICE_PRO (6929f657-b31b-4947-b4ce-5066c3214f54),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014),POWERAPPS_CUSTOMER_SERVICE_PRO (c507b04c-a905-4940-ada6-918891e6d3ad),FLOW_CUSTOMER_SERVICE_PRO (0368fc9c-3721-437f-8b7d-3d0f888cdefc),PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda),SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)","Dynamics 365 For Customer Service Pro (6929F657-B31b-4947-B4ce-5066C3214f54),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Office For The Web (E95bec33-7C88-4A70-8E19-B10bd9d0c014),Power Apps For Customer Service Pro (C507b04c-A905-4940-Ada6-918891E6d3ad),Power Automate For Customer Service Pro (0368Fc9c-3721-437F-8B7d-3D0f888cdefc),Project Online Essentials (1259157C-8581-4875-Bca7-2Ffb18c51bda),Sharepoint (Plan 2)(5Dbe027f-2339-4123-9542-606E4d348a72)"
"Dynamics 365 Customer Voice","DYN365_CUSTOMER_VOICE_BASE","359ea3e6-8130-4a57-9f8f-ad897a0342f1","Customer_Voice_Base (296820fe-dce5-40f4-a4f2-e14b8feef383),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 Customer Voice Base Plan (296820Fe-Dce5-40F4-A4f2-E14b8feef383),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Customer Voice Additional Responses","Forms_Pro_AddOn","446a86f8-a0cb-4095-83b3-d100eb050e3d","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),Forms_Pro_AddOn (90a816f6-de5f-49fd-963c-df490d73b7b5)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Dynamics 365 Customer Voice Add-On (90A816f6-De5f-49Fd-963C-Df490d73b7b5)"
"Dynamics 365 Customer Voice Additional Responses","DYN365_CUSTOMER_VOICE_ADDON","65f71586-ade3-4ce1-afc0-1b452eaf3782","CUSTOMER_VOICE_ADDON (e6e35e2d-2e7f-4e71-bc6f-2f40ed062f5d),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics Customer Voice Add-On (E6e35e2d-2E7f-4E71-Bc6f-2F40ed062f5d),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Customer Voice Usl","Forms_Pro_USL","e2ae107b-a571-426f-9367-6d4c8f1390ba","CDS_FORM_PRO_USL (e9830cfd-e65d-49dc-84fb-7d56b9aa2c89),Forms_Pro_USL (3ca0766a-643e-4304-af20-37f02726339b),FLOW_FORMS_PRO (57a0746c-87b8-4405-9397-df365a9db793)","Common Data Service (E9830cfd-E65d-49Dc-84Fb-7D56b9aa2c89),Microsoft Dynamics 365 Customer Voice Usl (3Ca0766a-643E-4304-Af20-37F02726339b),Power Automate For Dynamics 365 Customer Voice (57A0746c-87B8-4405-9397-Df365a9db793)"
"Dynamics 365 Enterprise Edition - Additional Database Storage For Government","CRMSTORAGE_GCC","4aed5dd6-eb9c-4143-8f14-368d70287121","CRMSTORAGE_GCC (62edd427-6067-4274-93c4-29afdeb30707),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Microsoft Dynamics Crm Online Storage Add-On (62Edd427-6067-4274-93C4-29Afdeb30707),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 - Additional Non-Production Instance For Government","CRMTESTINSTANCE_NOPREREQ","2cf302fe-62db-4e20-b573-e0998b1208b5","CRMTESTINSTANCE_GCC (6d99eb83-7b5f-4947-8e99-cc12f1adb399),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Microsoft Dynamics Crm Online Additional Non-Production Instance (6D99eb83-7B5f-4947-8E99-Cc12f1adb399),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Enterprise Edition - Additional Non-Production Instance For Government","CRMTESTINSTANCE_GCC","1d2756cb-2147-4b05-b4d5-f013c022dcb9","CRMTESTINSTANCE_GCC (6d99eb83-7b5f-4947-8e99-cc12f1adb399),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Microsoft Dynamics Crm Online Additional Non-Production Instance (6D99eb83-7B5f-4947-8E99-Cc12f1adb399),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
"Dynamics 365 Enterprise Edition - Additional Portal (Qualified Offer)","CRM_ONLINE_PORTAL","a4bfb28e-becc-41b0-a454-ac680dc258d3","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),CRM_ONLINE_PORTAL (1d4e9cb1-708d-449c-9f71-943aa8ed1d6a)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Dynamics Crm Online - Portal Add-On (1D4e9cb1-708D-449C-9F71-943Aa8ed1d6a)"
"Dynamics 365 Enterprise Edition - Additional Portal For Government","CRM_ONLINE_PORTAL_GCC","cb9bc974-a47b-4123-998d-a383390168cc","CRM_ONLINE_PORTAL_GCC (eac6b45b-aa89-429f-a37b-c8ce00e8367e),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Microsoft Dynamics Crm Online - Portal Add-On (Eac6b45b-Aa89-429F-A37b-C8ce00e8367e),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318)"
